1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
208450_at,6,10,1,11,2,3,8,1,7,5,9,5,15,2,9,2,4,2,11,10
208451_s_at,9,8,8,13,14,5,12,6,8,4,2,13,12,7,7,9,6,14,4,9
208452_x_at,6,8,10,13,15,5,12,6,8,4,12,13,11,2,7,9,6,14,6,13
208453_s_at,9,8,8,9,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208454_s_at,3,11,7,9,12,8,1,13,2,15,3,11,5,3,12,13,13,8,9,2
208455_at,12,4,10,8,8,3,9,6,7,8,12,13,7,2,9,8,4,13,6,4
208456_s_at,9,8,14,13,15,5,12,11,8,4,2,15,11,1,2,9,6,14,15,13
208457_at,3,11,7,9,9,8,11,13,2,15,10,11,13,3,12,13,13,12,9,6
208458_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
208459_s_at,13,1,12,9,9,13,11,7,2,7,10,3,13,15,12,10,1,12,2,6
208460_at,13,1,8,9,9,13,11,7,2,7,10,3,13,15,12,10,1,12,2,6
208461_at,11,14,14,14,11,7,14,15,13,10,8,15,14,1,2,3,8,10,7,3
208462_s_at,6,10,1,11,2,3,8,1,7,5,9,5,15,2,9,2,4,2,11,10
208463_at,11,1,12,15,10,7,14,15,10,12,6,7,14,15,1,3,8,10,7,5
208464_at,6,10,10,8,2,3,9,6,7,8,12,5,15,2,9,2,4,13,6,13
208465_at,13,1,12,15,10,13,14,11,10,7,2,3,14,15,1,10,1,10,2,5
208466_at,3,11,7,9,12,8,11,13,2,15,10,11,13,3,12,13,13,12,9,6
208467_at,12,4,10,8,8,12,9,6,7,8,12,13,7,6,7,8,12,13,6,4
208468_at,11,14,14,14,10,7,14,15,10,12,6,15,14,1,2,3,8,10,7,3
208469_s_at,13,1,12,15,10,13,14,11,10,7,2,3,14,15,1,10,1,10,2,5
208470_s_at,3,11,7,10,12,8,1,13,3,15,3,11,5,3,12,13,13,8,9,2
208471_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208472_at,12,4,13,8,8,12,9,10,3,14,1,12,7,6,4,8,12,13,5,4
208473_s_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
208474_at,6,10,1,11,2,3,2,1,7,5,9,5,15,2,9,2,4,3,11,10
208475_at,12,10,5,8,2,3,9,10,7,8,1,5,7,2,9,8,4,13,6,4
208476_s_at,3,11,13,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,9,2
208477_at,13,11,8,9,14,13,11,13,2,7,2,3,12,15,12,10,1,12,2,6
208478_s_at,12,10,5,8,2,3,9,10,7,8,1,5,7,2,9,8,4,13,6,4
208479_at,3,11,7,10,12,8,1,2,3,15,3,11,5,3,12,13,13,8,9,2
208480_s_at,6,10,1,11,2,3,2,1,7,5,9,5,15,2,9,2,4,3,11,10
208481_at,11,14,14,14,10,7,14,11,10,12,6,15,14,1,1,3,8,10,7,5
208482_at,9,8,8,13,14,5,12,11,8,4,2,13,12,7,7,9,6,14,4,9
208483_x_at,5,13,1,11,4,4,2,1,13,5,9,1,15,14,15,14,15,3,11,10
208484_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
208485_x_at,9,8,13,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
208486_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208487_at,11,8,14,14,10,7,14,11,8,4,8,15,11,1,2,3,8,10,15,13
208488_s_at,3,11,13,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,9,2
208489_at,6,10,5,8,2,3,9,10,7,8,1,5,15,2,9,2,4,13,6,4
208490_x_at,2,14,14,5,11,14,4,15,15,10,13,8,9,8,10,7,11,6,7,3
208491_s_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208492_at,13,1,12,15,10,7,14,11,10,12,6,3,14,15,1,10,8,10,7,5
208493_at,9,8,8,13,14,5,12,11,8,4,2,13,12,7,7,9,6,14,4,9
208494_at,13,1,12,15,9,13,14,7,10,7,6,7,13,15,1,10,1,10,2,5
208495_at,9,8,8,13,14,5,12,11,8,4,2,13,12,7,7,9,6,14,4,9
208496_x_at,3,11,7,9,12,8,1,13,2,15,3,11,5,3,12,13,13,8,9,2
208497_x_at,3,4,13,10,8,12,1,2,3,14,3,12,5,6,4,13,12,8,5,2
208498_s_at,12,4,13,10,8,12,1,2,3,14,3,12,7,6,4,8,12,8,5,2
208499_s_at,3,4,13,10,8,12,1,2,3,14,3,12,5,6,4,13,12,8,5,2
208500_x_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208501_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208502_s_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
208503_s_at,3,11,8,9,14,8,11,13,2,15,2,3,12,3,12,13,13,12,4,9
208504_x_at,13,1,8,15,14,13,12,11,8,7,2,3,12,15,7,10,1,14,4,9
208505_s_at,6,10,5,8,2,3,9,10,7,8,9,5,15,2,9,2,4,13,6,10
208506_at,13,1,12,15,10,7,14,15,10,12,6,7,14,15,1,10,8,10,7,5
208507_at,6,10,1,11,15,15,8,3,13,5,9,5,11,2,2,2,15,2,15,10
208508_s_at,11,1,12,15,10,7,14,15,10,12,6,7,14,15,1,3,8,10,7,5
208509_s_at,9,8,10,13,15,5,12,6,8,4,12,13,11,7,7,9,6,14,15,13
208510_s_at,6,10,1,11,15,15,8,3,13,5,8,15,11,2,2,2,15,2,15,10
208511_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208512_s_at,13,1,8,15,9,13,11,11,2,7,2,3,13,15,12,10,1,12,2,6
208513_at,13,1,8,9,14,13,12,11,8,7,2,3,12,15,7,10,1,14,4,9
208514_at,3,11,7,9,9,13,11,13,2,7,10,11,13,3,12,13,13,12,9,6
208515_at,3,11,7,9,12,8,11,13,2,15,10,11,5,3,12,13,13,12,9,6
208516_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
208517_x_at,12,4,13,10,8,12,1,2,3,14,3,12,7,6,4,8,12,8,5,9
208518_s_at,9,8,8,13,14,5,12,11,8,4,2,13,12,7,7,9,6,14,4,9
208519_x_at,13,1,12,15,9,13,11,7,10,7,10,7,13,15,1,10,1,12,2,5
208520_at,9,8,8,9,14,5,12,11,2,4,2,3,12,7,12,9,6,14,4,9
208521_at,3,11,7,10,12,8,1,13,3,15,3,11,5,3,12,13,13,8,9,2
208522_s_at,11,1,12,15,10,7,14,15,10,12,6,7,14,15,1,3,8,10,7,5
208523_x_at,6,10,5,8,2,3,9,10,7,8,1,5,7,2,9,2,4,13,6,4
208524_at,5,13,9,3,4,4,2,8,4,13,15,1,1,14,15,14,10,3,10,14
208525_s_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,3
208526_at,9,4,10,13,8,5,12,6,8,4,12,13,7,7,7,9,6,14,4,9
208527_x_at,12,4,13,10,8,12,1,2,3,14,3,12,7,6,4,8,12,8,5,2
208528_x_at,12,4,5,8,8,12,9,10,7,8,1,12,7,6,4,8,12,13,6,4
208529_at,6,10,1,11,15,3,8,1,7,5,9,5,15,2,9,2,4,2,11,10
208530_s_at,6,10,5,8,2,3,9,10,7,8,1,5,15,2,9,2,4,13,6,4
208531_at,13,1,12,15,9,13,11,7,2,7,10,7,13,15,12,10,1,12,2,6
208532_x_at,9,8,8,9,14,13,11,11,2,7,2,3,12,7,12,10,1,12,4,9
208533_at,12,4,13,10,8,12,1,2,3,14,3,12,7,6,4,8,12,8,5,2
208534_s_at,6,10,5,8,2,3,9,1,7,8,9,5,15,2,9,2,4,13,11,10
208535_x_at,3,11,7,9,12,8,1,13,2,15,3,11,5,3,12,13,13,8,9,9
208536_s_at,12,4,10,8,8,12,12,6,8,4,12,13,7,7,7,8,12,14,6,4
208537_at,3,4,13,10,12,12,1,2,3,14,3,12,5,6,4,13,12,8,5,2
208538_at,13,1,12,15,9,13,11,11,2,7,2,3,13,15,1,10,1,12,2,5
208539_x_at,3,11,7,10,12,8,1,13,3,15,3,11,5,3,12,13,13,8,9,2
208540_x_at,12,4,13,10,8,12,1,10,3,14,1,12,7,6,4,8,12,8,5,4
208541_x_at,6,10,1,11,2,3,8,1,7,5,9,5,15,2,9,2,4,2,11,10
208542_x_at,12,10,5,8,2,3,9,10,7,8,1,5,7,2,9,8,4,13,6,4
208543_at,5,14,1,11,4,15,2,3,13,5,9,1,9,14,15,14,15,3,11,10
208544_at,13,1,7,9,9,13,11,7,2,7,10,11,13,15,12,10,1,12,2,6
208545_x_at,5,14,1,11,4,15,2,3,13,10,8,1,9,14,15,14,15,3,11,3
208546_x_at,9,4,13,10,14,5,12,6,3,4,12,13,12,7,7,9,6,14,4,9
208547_at,9,8,10,13,15,15,8,3,13,4,12,13,11,7,2,9,15,2,15,13
208548_at,9,8,10,13,15,5,8,6,8,4,12,13,11,7,7,9,6,2,15,13
208549_x_at,11,14,14,14,11,7,14,15,10,10,8,15,9,1,2,3,8,10,7,3
208550_x_at,12,4,10,8,8,12,9,6,3,14,12,13,7,6,4,8,12,13,6,4
208551_at,12,4,10,8,8,12,9,6,8,8,12,13,7,7,7,8,6,13,6,4
208552_at,11,14,14,14,10,7,14,15,10,12,8,15,14,1,2,3,8,10,7,5
208553_at,13,1,12,15,9,13,11,7,2,7,10,7,13,15,12,10,1,12,2,6
208554_at,3,4,13,10,12,12,1,2,3,14,3,12,5,6,4,13,12,8,5,2
208555_x_at,11,14,14,14,11,7,14,15,10,10,8,15,14,1,2,3,8,10,7,3
208556_at,3,11,7,9,12,8,1,13,2,15,3,11,5,3,12,13,13,8,9,2
208557_at,3,11,7,9,12,8,1,13,2,15,3,11,5,3,12,13,13,8,9,2
208558_at,6,10,1,11,15,15,8,3,13,5,9,5,11,2,2,2,15,2,15,13
208559_at,9,8,8,13,14,5,12,11,8,4,2,13,12,7,7,9,6,14,4,13
208560_at,12,4,5,8,2,3,9,10,7,8,1,5,7,6,9,8,4,13,6,4
208561_at,11,1,12,15,10,7,14,15,10,12,6,7,14,15,1,3,8,10,7,5
208562_s_at,12,4,13,10,8,12,12,6,3,14,12,13,7,6,4,8,12,14,5,4
208563_x_at,3,11,7,9,9,13,11,13,2,7,10,11,13,3,12,13,1,12,9,6
208564_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,3
208565_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
208566_at,13,1,8,9,14,13,12,11,2,7,2,3,12,15,7,10,1,14,4,9
208567_s_at,11,14,14,14,11,7,14,15,10,10,8,15,9,1,2,3,8,10,7,3
208568_at,6,10,1,11,2,3,9,1,7,5,9,5,15,2,9,2,4,13,11,10
208569_at,3,11,7,10,12,8,1,13,3,15,3,11,5,3,12,13,13,8,9,2
208570_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
208571_at,3,11,13,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,9,2
208572_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
208573_s_at,9,8,13,10,14,5,12,2,3,4,3,13,12,7,7,9,6,14,4,9
208574_at,13,1,12,15,10,13,14,7,10,7,6,7,13,15,1,10,1,10,2,5
208575_at,9,8,8,13,14,5,12,11,8,4,2,13,12,7,7,9,6,14,4,9
208576_s_at,12,4,5,8,8,12,9,10,3,14,1,12,7,6,4,8,12,13,6,4
208577_at,13,1,12,15,9,13,11,7,2,7,10,7,13,15,1,10,1,12,2,5
208578_at,3,4,13,10,8,12,1,2,3,14,3,12,5,6,4,13,12,8,5,2
208579_x_at,5,14,1,14,11,15,8,3,13,10,8,15,9,14,2,14,15,2,15,3
208580_x_at,9,8,8,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
208581_x_at,12,4,13,10,8,12,1,10,3,14,1,12,7,6,4,8,12,8,5,4
208582_s_at,11,14,14,14,10,7,14,15,10,10,8,15,14,1,2,3,8,10,7,3
208583_x_at,6,10,1,11,15,15,8,1,13,5,9,5,15,2,9,2,15,2,11,10
208584_at,5,13,9,3,4,4,2,8,4,13,15,1,1,14,15,14,10,3,11,14
208585_at,6,10,5,8,2,3,9,1,7,8,9,5,15,2,9,2,4,13,6,10
208586_s_at,3,11,8,9,14,8,12,13,2,15,2,3,12,3,12,13,13,14,4,9
208587_s_at,3,11,7,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,9,2
208588_at,3,11,7,10,12,8,1,13,2,15,3,11,5,3,12,13,13,8,9,2
208589_at,6,10,10,8,2,3,9,6,7,8,12,5,15,2,9,2,4,13,6,13
208590_x_at,11,8,8,13,10,7,14,11,10,12,2,3,14,1,1,3,8,10,4,5
208591_s_at,13,11,7,9,9,13,11,13,2,7,10,11,13,3,12,10,1,12,2,6
208592_s_at,13,1,12,15,10,13,14,7,10,7,6,7,14,15,1,10,1,10,2,5
208593_x_at,5,14,2,14,4,15,2,3,13,10,8,1,9,14,15,14,15,3,10,3
208594_x_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208595_s_at,3,11,13,10,14,8,1,2,3,15,3,11,5,3,4,13,13,8,4,9
208596_s_at,11,14,14,14,11,7,14,15,13,10,8,15,14,1,2,3,8,10,7,3
208597_at,3,11,7,9,12,8,1,13,3,15,3,11,5,3,12,13,13,8,9,2
208598_s_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208599_at,13,1,8,15,10,13,14,11,10,12,2,3,14,15,1,10,1,10,2,5
208600_s_at,11,14,14,14,11,15,8,3,13,10,8,15,11,1,2,3,15,2,15,3
208601_s_at,6,10,1,11,2,3,9,1,7,5,9,5,15,2,9,2,4,13,11,10
208602_x_at,3,11,7,9,12,8,11,13,2,15,10,11,13,3,12,13,13,12,9,6
208603_s_at,13,11,7,9,9,13,11,13,2,7,10,11,13,15,12,10,1,12,2,6
208604_s_at,11,14,14,14,11,15,8,3,13,10,8,15,11,1,2,3,15,2,15,3
208605_s_at,3,11,13,10,14,8,1,2,3,15,3,11,5,3,4,13,13,8,4,9
208606_s_at,12,4,13,10,8,12,12,6,3,14,12,13,7,6,4,8,12,14,5,9
208607_s_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208608_s_at,6,10,10,11,15,3,8,1,7,5,9,5,15,2,9,2,4,2,6,13
208609_s_at,6,14,1,11,15,15,8,3,13,10,8,15,11,1,2,2,15,2,15,13
208610_s_at,6,10,10,11,15,3,8,6,7,5,12,13,11,2,9,2,4,2,6,13
208611_s_at,11,1,14,15,10,7,14,15,10,12,6,7,14,1,1,3,8,10,7,5
208612_at,3,11,13,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,9,2
208613_s_at,13,1,12,9,9,13,11,7,2,7,10,3,13,15,12,10,1,12,2,6
208614_s_at,3,11,7,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,9,2
208615_s_at,13,1,8,9,9,13,11,13,2,7,10,3,13,15,12,10,1,12,2,6
208616_s_at,5,13,1,11,4,4,2,1,4,5,9,1,15,14,15,2,4,3,11,10
208617_s_at,12,4,13,8,8,12,9,6,3,14,1,12,7,6,4,8,12,13,5,4
208619_at,9,8,8,13,10,5,12,11,8,4,2,3,14,1,7,9,6,14,4,5
208620_at,12,4,13,8,8,12,9,6,3,14,12,12,7,6,4,8,12,13,6,4
208621_s_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
208622_s_at,2,9,2,5,11,14,4,5,15,11,13,8,9,8,10,7,11,6,8,7
208623_s_at,11,1,12,15,10,7,14,15,10,12,6,7,14,1,1,3,8,10,7,5
208624_s_at,9,8,10,13,15,5,12,11,8,4,2,13,11,7,7,9,6,14,15,13
208625_s_at,3,4,13,10,12,8,1,2,3,14,3,12,5,6,4,13,13,8,5,2
208626_s_at,13,1,7,9,9,13,11,7,2,7,10,3,13,15,12,10,1,12,2,6
208627_s_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,3
208628_s_at,12,4,13,8,8,12,9,6,3,14,1,12,7,6,4,8,12,13,6,4
208629_s_at,12,4,13,10,8,12,1,2,3,14,1,12,7,6,4,8,12,8,5,4
208630_at,11,14,14,14,11,7,14,15,10,10,8,15,14,1,2,3,8,10,7,3
208631_s_at,13,1,12,15,9,13,11,7,10,7,10,7,13,15,1,10,1,12,2,5
208632_at,5,13,1,11,4,4,2,1,4,5,9,1,15,14,15,14,10,3,11,10
208633_s_at,6,14,1,11,15,15,8,3,13,10,8,15,11,1,2,2,15,2,15,13
208634_s_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208635_x_at,3,11,7,9,9,8,11,13,2,15,10,11,13,3,12,13,13,12,9,6
208636_at,12,4,5,8,2,12,9,10,7,8,1,12,7,6,9,8,12,13,6,4
208637_x_at,6,10,1,11,2,3,2,1,7,5,9,5,15,2,9,2,4,3,11,10
208638_at,9,8,10,13,15,5,8,11,8,4,8,15,11,7,2,9,6,2,15,13
208639_x_at,9,8,10,13,14,5,12,6,8,4,12,13,7,7,7,9,6,14,6,13
208640_at,3,11,13,10,14,8,1,2,3,15,3,11,12,7,7,13,13,8,4,9
208641_s_at,13,1,8,15,10,13,12,11,10,7,2,3,12,15,1,10,1,14,2,5
208642_s_at,3,11,8,9,14,5,12,13,2,15,2,3,12,3,12,13,13,14,4,9
208643_s_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208644_at,3,11,7,9,12,8,11,13,2,15,10,11,13,3,12,13,13,12,9,6
208645_s_at,6,10,1,11,15,3,8,1,7,5,9,5,15,2,9,2,4,2,11,10
208646_at,13,1,12,15,10,7,14,11,10,12,6,7,14,15,1,10,8,10,7,5
208647_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
208648_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
208649_s_at,9,8,10,13,15,5,12,6,8,4,12,13,11,7,7,9,6,14,4,13
208650_s_at,11,14,14,14,11,15,8,3,13,10,8,15,9,1,2,3,15,2,15,3
208651_x_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208652_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208653_s_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
208654_s_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208655_at,6,10,10,13,15,5,8,6,8,4,12,13,11,2,7,2,6,2,15,13
208656_s_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
208657_s_at,13,1,12,15,9,13,11,11,2,7,2,3,13,15,1,10,1,12,2,5
208658_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
208659_at,12,4,13,8,8,12,9,6,3,14,1,12,7,6,4,8,12,13,5,4
208660_at,3,11,7,9,12,8,11,13,2,15,3,11,5,3,12,13,13,12,9,2
208661_s_at,12,4,13,8,8,12,9,6,3,14,1,12,7,6,4,8,12,13,6,4
208662_s_at,12,4,13,10,8,12,1,10,3,14,1,12,7,6,4,8,12,8,5,4
208663_s_at,12,10,5,8,2,3,9,10,7,8,1,5,7,2,9,8,4,13,6,4
208664_s_at,13,1,12,9,9,13,11,7,2,7,10,3,13,15,12,10,1,12,2,6
208666_s_at,3,11,13,10,12,8,1,2,3,15,3,12,5,3,4,13,13,8,5,2
208667_s_at,9,8,10,13,15,5,12,6,8,4,12,13,11,7,7,9,6,14,6,13
208668_x_at,3,4,13,10,8,12,1,2,3,14,3,12,5,6,4,13,12,8,5,2
208669_s_at,6,10,10,11,15,3,8,6,7,5,12,5,11,2,9,2,4,2,6,13
208670_s_at,2,9,2,5,11,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
208671_at,3,4,13,10,12,8,1,2,3,14,3,12,5,6,4,13,13,8,5,2
208672_s_at,6,10,10,8,15,3,9,6,7,8,12,13,11,2,9,2,4,13,6,13
208673_s_at,12,10,10,8,2,3,9,6,7,8,12,13,7,2,9,8,4,13,6,4
208674_x_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
208675_s_at,11,14,14,14,10,7,8,3,13,10,8,15,11,1,2,3,8,2,15,13
208676_s_at,11,1,14,15,10,7,14,15,10,12,6,7,14,1,1,3,8,10,7,5
208677_s_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
208678_at,6,10,5,8,2,3,9,1,7,8,9,5,15,2,9,2,4,13,6,10
208679_s_at,11,1,14,15,10,7,14,15,10,12,6,7,14,1,1,3,8,10,7,5
208680_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
208682_s_at,6,10,5,8,2,3,9,1,7,8,9,5,15,2,9,2,4,13,6,10
208683_at,6,10,1,11,2,3,9,1,7,5,9,5,15,2,9,2,4,13,6,10
208684_at,9,8,10,13,14,5,12,11,8,4,2,13,11,7,7,9,6,14,4,13
208685_x_at,13,1,12,15,10,13,14,7,10,7,6,7,13,15,1,10,1,10,2,5
208686_s_at,9,8,10,13,15,5,12,6,8,4,12,13,11,7,7,9,6,14,15,13
208687_x_at,11,14,14,14,11,15,8,3,13,10,8,15,9,1,2,3,15,2,15,3
208688_x_at,9,8,8,13,14,5,12,11,8,4,2,3,11,7,7,9,6,14,4,13
208689_s_at,3,11,7,9,12,8,11,13,2,15,10,11,13,3,12,13,13,12,9,6
208690_s_at,11,14,14,14,10,7,14,15,10,12,6,15,14,1,1,3,8,10,7,5
208691_at,11,1,8,15,10,7,14,11,10,12,2,3,14,1,1,3,8,10,7,5
208692_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208693_s_at,13,1,12,15,9,13,11,7,2,7,10,3,13,15,12,10,1,12,2,6
208694_at,6,10,10,8,2,3,9,6,7,8,12,13,7,2,9,2,4,13,6,4
208695_s_at,6,10,1,11,15,15,8,3,13,5,9,5,15,2,2,2,15,2,11,10
208696_at,3,11,7,9,12,8,11,13,2,15,3,11,5,3,12,13,13,12,9,6
208697_s_at,11,14,10,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
208698_s_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
208699_x_at,12,4,5,8,8,12,9,10,3,14,1,12,7,6,4,8,12,13,5,4
208700_s_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208701_at,6,8,10,13,15,15,8,3,13,10,8,15,11,1,2,2,15,2,15,13
208702_x_at,12,10,5,8,2,3,9,10,7,8,1,5,7,2,9,8,4,13,6,4
208703_s_at,9,8,8,13,14,5,12,6,8,4,2,13,12,7,7,9,6,14,4,9
208704_x_at,11,1,14,15,10,7,14,11,10,12,6,3,14,1,1,3,8,10,7,5
208705_s_at,9,8,8,13,15,5,12,11,8,4,2,15,11,1,7,9,6,14,15,13
208706_s_at,12,4,5,8,8,12,9,10,3,14,1,12,7,6,4,8,12,13,5,4
208707_at,6,10,1,11,15,15,8,1,13,5,9,5,15,2,9,2,15,2,11,10
208708_x_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
208709_s_at,9,8,8,13,14,5,12,11,8,4,2,13,11,7,7,9,6,14,4,13
208710_s_at,6,10,5,8,2,3,9,10,7,8,1,5,15,2,9,2,4,13,6,4
208711_s_at,12,4,10,13,8,5,12,6,8,4,12,13,7,7,7,8,6,14,4,4
208712_at,13,1,12,15,10,7,14,15,10,12,6,7,14,15,1,10,8,10,7,5
208713_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208714_at,6,10,5,8,2,3,9,6,7,8,12,5,7,2,9,2,4,13,6,4
208715_at,9,8,8,13,14,5,12,11,8,4,2,13,12,7,7,9,6,14,4,9
208716_s_at,3,11,13,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,9,2
208717_at,13,11,8,9,9,13,11,13,2,7,10,3,13,3,12,10,1,12,2,6
208718_at,6,10,10,8,2,3,9,1,7,8,9,5,15,2,9,2,4,13,6,10
208719_s_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208720_s_at,11,14,14,14,11,15,8,3,13,10,8,15,11,1,2,3,15,2,15,3
208721_s_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
208722_s_at,3,11,8,10,14,5,12,2,8,15,3,11,12,7,7,13,13,14,4,9
208723_at,3,11,7,9,12,8,11,13,2,15,10,11,5,3,12,13,13,12,9,6
208724_s_at,3,11,7,9,12,8,1,13,2,15,3,11,5,3,12,13,13,8,9,2
208725_at,6,10,1,11,2,3,9,1,7,5,9,5,15,2,9,2,4,13,11,10
208726_s_at,12,4,5,8,8,12,9,10,3,14,1,12,7,6,4,8,12,13,5,4
208727_s_at,6,10,1,11,2,3,8,1,7,5,9,5,15,2,9,2,4,2,11,10
208728_s_at,13,1,12,15,9,13,11,7,2,7,10,7,13,15,1,10,1,12,2,6
208729_x_at,9,8,8,13,10,5,12,11,8,4,2,15,11,1,7,9,6,14,4,13
208730_x_at,9,8,8,13,14,5,12,6,8,4,2,13,12,7,7,9,6,14,4,9
208731_at,5,13,1,3,4,4,2,5,4,13,9,1,1,14,15,14,10,3,10,10
208732_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
208733_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208734_x_at,12,4,10,8,8,12,9,6,7,8,12,13,7,6,9,8,12,13,6,4
208735_s_at,13,1,12,15,10,13,14,7,10,12,6,7,14,15,1,10,1,10,2,5
208736_at,13,1,12,15,10,13,14,7,10,7,6,7,14,15,1,10,1,10,2,5
208737_at,11,1,14,15,10,7,14,11,10,12,6,3,14,1,1,3,8,10,7,5
208738_x_at,3,11,7,10,12,8,1,13,3,15,3,11,5,3,12,13,13,8,9,2
208739_x_at,6,10,1,11,4,15,2,1,13,5,9,5,15,2,9,2,15,3,11,10
208740_at,13,1,12,15,9,13,11,7,2,7,10,7,13,15,1,10,1,12,2,6
208741_at,3,4,13,10,8,12,1,2,3,14,3,12,5,6,4,13,12,8,5,2
208742_s_at,13,1,8,9,9,13,11,7,2,7,10,3,13,15,12,10,1,12,2,6
208743_s_at,13,1,12,15,10,13,14,7,10,12,6,7,14,15,1,10,1,10,2,5
208744_x_at,6,10,1,11,2,3,2,1,13,5,9,5,15,2,9,2,4,3,11,10
208745_at,3,4,13,10,12,8,1,2,3,14,3,12,5,3,4,13,13,8,5,2
208746_x_at,6,14,1,11,15,15,8,3,13,5,8,15,11,1,2,2,15,2,15,13
208747_s_at,9,8,13,13,8,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
208748_s_at,6,10,10,11,15,15,8,3,13,5,12,13,11,2,2,2,15,2,15,13
208749_x_at,3,11,7,9,12,8,11,13,2,15,10,11,13,3,12,13,13,12,9,6
208750_s_at,3,11,8,9,14,8,11,13,2,15,2,3,12,3,12,13,13,12,4,9
208751_at,6,10,5,11,2,3,9,1,7,8,9,5,15,2,9,2,4,13,11,10
208752_x_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
208753_s_at,9,8,10,13,15,5,12,6,8,4,12,13,11,7,7,9,6,14,4,13
208754_s_at,3,11,13,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,9,2
