1,2,3,4,5,6,7,8,9,10
204207_s_at,9,9,9,4,8,6,9,9,10,1
204208_at,10,2,6,1,4,2,7,1,2,9
204209_at,10,2,6,1,4,2,7,1,2,9
204210_s_at,1,9,9,5,6,5,4,5,5,2
204211_x_at,8,3,3,5,6,5,4,5,5,2
204212_at,10,2,6,1,4,2,7,1,2,9
204213_at,9,9,9,4,8,6,9,9,10,1
204214_s_at,9,9,9,4,8,6,9,9,10,1
204215_at,2,10,8,3,6,7,7,5,4,10
204216_s_at,8,3,3,5,1,5,4,4,5,3
204217_s_at,9,9,9,4,8,6,9,9,10,1
204218_at,9,2,9,4,8,6,9,9,10,1
204219_s_at,2,10,8,3,9,7,5,6,4,10
204220_at,1,10,8,3,6,5,4,5,4,2
204221_x_at,1,9,9,4,6,5,9,5,10,2
204222_s_at,1,9,9,4,6,5,4,5,10,2
204223_at,10,2,6,1,4,2,7,1,2,9
204224_s_at,1,3,8,5,6,5,4,5,5,2
204225_at,8,3,3,5,1,5,4,4,5,3
204226_at,2,10,6,3,9,7,7,6,4,10
204227_s_at,10,2,6,1,4,2,7,1,2,9
204228_at,1,3,3,5,6,5,4,5,5,2
204229_at,9,9,9,4,8,6,9,9,10,1
204230_s_at,1,3,3,5,6,5,4,5,5,2
204231_s_at,1,9,9,4,6,5,4,5,10,2
204232_at,8,3,3,5,1,3,4,4,5,3
204233_s_at,2,10,8,3,9,7,5,6,4,10
204234_s_at,1,9,9,4,6,5,9,5,10,2
204235_s_at,2,10,8,3,6,7,5,5,4,10
204236_at,2,10,8,3,9,7,5,6,4,10
204237_at,1,9,9,4,6,5,9,5,10,2
204238_s_at,8,3,3,5,1,3,4,4,5,3
204239_s_at,9,9,9,4,8,6,9,9,10,1
204240_s_at,10,2,6,1,4,2,7,1,2,9
204241_at,10,2,6,1,4,2,7,1,2,9
204242_s_at,10,2,9,1,4,2,9,1,2,9
204243_at,2,10,8,3,9,7,5,6,4,10
204244_s_at,1,9,9,1,6,5,7,5,2,2
204245_s_at,1,9,9,4,2,5,9,3,10,2
204246_s_at,9,9,9,4,8,6,9,9,10,1
204247_s_at,8,3,3,5,1,3,4,4,5,3
204248_at,9,9,9,4,8,6,9,9,10,1
204249_s_at,8,3,3,5,1,3,4,4,5,3
204250_s_at,8,3,3,5,1,3,4,4,5,3
204251_s_at,1,9,9,4,6,5,9,5,10,2
204252_at,1,9,9,4,6,5,4,5,10,2
204253_s_at,9,9,9,4,8,6,9,9,10,1
204254_s_at,2,10,8,3,9,7,5,6,4,10
204255_s_at,8,3,8,3,1,3,4,4,4,3
204256_at,4,3,3,5,2,9,4,3,5,2
204257_at,1,9,9,4,6,5,9,5,10,2
204258_at,10,2,6,1,6,2,7,5,2,9
204259_at,4,5,3,5,2,9,2,3,5,7
204260_at,2,10,8,3,6,7,7,5,4,10
204261_s_at,10,2,9,1,4,2,7,1,2,9
204262_s_at,2,10,8,3,6,7,7,5,4,10
204263_s_at,1,3,3,5,6,5,4,5,5,2
204264_at,8,10,8,3,1,3,5,4,4,3
204265_s_at,10,2,6,1,6,2,7,5,2,9
204266_s_at,2,10,8,3,6,7,5,5,4,10
204267_x_at,1,9,9,4,6,5,9,5,10,2
204268_at,8,3,3,5,1,3,4,4,5,3
204269_at,8,3,3,5,1,3,4,4,5,3
204270_at,8,3,8,3,1,3,4,4,4,3
204271_s_at,9,9,9,4,8,6,9,9,10,1
204272_at,9,9,9,4,8,6,9,9,10,1
204273_at,2,10,8,3,9,7,5,6,4,10
204274_at,10,2,6,1,4,2,7,1,2,9
204275_at,2,10,8,3,9,7,5,6,4,10
204276_at,10,2,6,1,4,2,7,1,2,9
204277_s_at,1,9,3,5,6,5,4,5,5,2
204278_s_at,8,3,3,5,1,3,4,4,5,3
204279_at,9,9,9,4,8,6,9,9,10,1
204280_at,1,9,9,4,6,5,9,5,10,2
204281_at,1,10,8,3,6,5,4,5,4,2
204282_s_at,2,10,8,3,9,7,5,6,4,10
204283_at,1,9,9,5,6,5,4,5,5,2
204284_at,8,3,3,5,1,3,4,4,5,3
204285_s_at,2,10,8,3,9,7,5,6,4,10
204286_s_at,8,3,3,5,1,3,4,4,5,3
204287_at,2,10,8,3,9,7,5,6,4,10
204288_s_at,8,3,3,5,1,3,4,4,5,3
204289_at,10,2,6,1,4,2,7,1,2,9
204290_s_at,2,10,8,3,6,7,5,5,4,10
204291_at,10,2,6,1,4,2,7,1,2,9
204292_x_at,8,3,8,3,1,3,5,4,4,3
204293_at,9,9,9,4,2,6,9,3,10,1
204294_at,1,2,6,1,6,5,7,5,2,2
204295_at,8,3,3,5,2,3,4,3,5,3
204296_at,1,2,6,1,6,5,7,5,2,2
204297_at,4,5,5,4,2,9,2,3,10,7
204298_s_at,8,3,3,5,1,3,4,4,5,3
204299_at,2,10,8,3,9,7,5,6,4,10
204300_at,9,9,9,4,8,6,9,9,10,1
204301_at,10,2,6,1,4,2,7,1,2,9
204302_s_at,1,9,9,4,6,5,9,5,10,2
204303_s_at,2,10,6,3,9,7,7,6,2,10
204304_s_at,9,9,9,4,8,6,9,9,10,1
204305_at,2,10,8,3,9,7,5,6,4,10
204306_s_at,8,3,3,5,1,3,4,4,5,3
204307_at,2,10,8,3,9,7,5,6,4,10
204308_s_at,1,3,3,5,2,5,4,3,5,2
204309_at,9,9,9,4,8,6,9,9,10,1
204310_s_at,1,9,9,4,2,5,4,3,10,2
204311_at,9,9,9,4,8,6,9,9,10,1
204312_x_at,2,10,8,3,9,7,5,6,4,10
204313_s_at,2,10,8,3,9,7,5,6,4,10
204314_s_at,10,2,6,1,4,2,7,1,2,9
204315_s_at,1,9,9,4,6,5,4,5,10,2
204316_at,9,9,9,4,8,6,9,9,10,1
204317_at,10,2,6,1,4,2,7,1,2,9
204318_s_at,2,10,8,3,1,7,5,4,4,10
204319_s_at,2,10,8,3,9,7,5,6,4,10
204320_at,8,3,3,5,1,3,4,4,5,3
204321_at,9,9,9,4,8,6,9,9,10,1
204322_at,4,5,3,10,2,9,2,3,3,7
204323_x_at,10,2,6,1,4,2,7,1,2,9
204324_s_at,10,2,6,1,4,2,7,1,2,9
204325_s_at,10,2,6,1,4,2,7,1,2,9
204326_x_at,10,2,6,1,4,2,7,1,2,9
204327_s_at,8,3,3,5,1,3,4,4,5,3
204328_at,10,2,6,1,4,2,7,1,2,9
204329_s_at,2,10,8,3,9,7,5,6,4,10
204330_s_at,10,2,6,1,4,2,7,1,2,9
204331_s_at,2,10,6,1,6,7,7,5,2,10
204332_s_at,10,2,6,1,4,2,7,1,2,9
204333_s_at,2,10,8,3,1,7,5,4,4,10
204334_at,1,9,9,4,6,5,9,5,10,2
204335_at,8,3,3,5,1,5,4,4,5,3
204336_s_at,1,2,9,1,6,5,7,5,2,2
204337_at,10,2,6,1,4,2,7,1,2,9
204338_s_at,1,3,3,5,6,5,4,5,5,2
204339_s_at,2,10,8,3,9,7,5,6,4,10
204340_at,1,9,9,4,2,5,9,3,10,2
204341_at,1,9,9,4,6,5,9,5,10,2
204342_at,2,10,8,3,9,7,5,6,4,10
204343_at,2,10,8,3,6,7,5,5,4,10
204344_s_at,8,3,3,5,2,3,4,4,5,3
204345_at,10,2,6,1,4,2,7,1,2,9
204346_s_at,10,2,6,1,4,2,7,1,2,9
204347_at,10,2,6,1,4,2,7,1,2,9
204348_s_at,1,3,3,5,6,5,4,5,5,2
204349_at,9,2,9,4,8,6,9,9,10,1
204350_s_at,10,2,6,1,4,2,7,1,2,9
204351_at,9,9,9,4,8,6,9,9,10,1
204352_at,1,3,3,5,6,5,4,5,5,2
204353_s_at,8,3,3,5,1,3,4,4,5,3
204354_at,1,10,8,3,6,5,4,5,4,2
204355_at,2,10,8,3,9,7,5,6,4,10
204356_at,1,9,3,5,6,5,4,5,5,2
204357_s_at,9,9,9,4,8,6,9,9,10,1
204358_s_at,2,10,8,3,9,7,5,6,4,10
204359_at,10,2,6,1,4,2,7,1,2,9
204360_s_at,2,10,8,3,9,7,5,6,4,10
204361_s_at,10,2,6,1,4,2,7,1,2,9
204362_at,10,2,6,1,4,2,7,1,2,9
204363_at,1,9,3,5,6,5,4,5,5,2
204364_s_at,9,9,9,4,8,6,9,9,10,1
204365_s_at,2,10,8,3,9,7,5,6,4,10
204366_s_at,9,9,9,4,8,6,9,9,10,1
204367_at,9,2,9,4,8,6,9,9,10,1
204368_at,1,9,9,4,8,6,9,9,10,1
204369_at,8,10,8,3,1,3,5,4,4,3
204370_at,10,2,9,1,4,2,9,1,2,9
204371_s_at,10,2,6,1,4,2,7,1,2,9
204372_s_at,8,3,3,5,2,3,4,3,5,3
204373_s_at,1,10,8,3,6,5,7,5,4,2
204374_s_at,9,9,9,4,8,6,9,9,10,1
204375_at,2,10,8,3,6,7,5,5,4,10
204376_at,10,2,6,1,4,2,7,1,2,9
204377_s_at,2,10,8,3,9,7,5,6,4,10
204378_at,2,10,8,3,9,7,5,6,4,10
204379_s_at,1,3,3,5,2,5,4,3,5,2
204380_s_at,1,3,8,5,6,5,4,5,4,2
204381_at,8,3,3,5,2,5,4,4,5,3
204382_at,2,10,8,3,9,7,5,6,4,10
204383_at,1,9,9,5,6,5,4,5,5,2
204384_at,4,5,5,10,2,9,2,3,3,7
204385_at,9,9,9,4,8,6,9,9,10,1
204386_s_at,2,10,8,3,9,7,5,6,4,10
204387_x_at,9,9,9,4,8,6,9,9,10,1
204388_s_at,1,9,9,4,6,5,9,5,10,2
204389_at,1,9,3,5,6,5,4,5,5,2
204390_at,2,10,8,3,9,7,5,6,4,10
204391_x_at,2,10,8,3,9,7,5,6,4,10
204392_at,1,10,6,1,6,7,7,5,2,2
204393_s_at,8,3,3,5,1,3,4,4,5,3
204394_at,1,3,3,5,2,5,4,3,5,2
204395_s_at,8,3,3,5,1,5,4,4,5,3
204396_s_at,1,10,8,3,6,5,7,5,4,2
204397_at,2,10,6,3,9,7,7,6,2,10
204398_s_at,2,10,8,3,9,7,5,6,4,10
204399_s_at,10,2,6,1,4,2,7,1,2,9
204400_at,2,10,8,3,9,7,5,6,4,10
204401_at,2,10,8,3,9,7,5,6,4,10
204402_at,1,9,9,4,6,5,4,5,10,2
204403_x_at,1,3,3,5,6,5,4,5,5,2
204404_at,1,3,3,5,6,5,4,5,5,2
204405_x_at,9,9,9,4,8,6,9,9,10,1
204406_at,1,3,3,5,6,5,4,5,5,2
204407_at,9,9,9,4,8,6,9,9,10,1
204408_at,8,3,3,5,1,3,4,4,5,3
204409_s_at,10,2,6,1,4,2,7,1,2,9
204410_at,2,10,8,3,9,7,5,6,4,10
204411_at,2,10,8,3,9,7,5,6,4,10
204412_s_at,10,2,6,1,4,2,7,1,2,9
204413_at,10,2,6,1,4,2,7,1,2,9
204414_at,8,3,3,5,1,3,4,4,5,3
204415_at,8,3,3,5,1,3,4,4,5,3
204416_x_at,1,3,3,5,6,5,4,5,5,2
204417_at,2,10,8,3,9,7,5,6,4,10
204418_x_at,2,10,8,3,9,7,5,6,4,10
204419_x_at,1,9,9,4,6,5,4,5,10,2
204420_at,1,10,8,3,6,5,7,5,4,2
204421_s_at,2,10,8,3,9,7,5,6,4,10
204422_s_at,8,3,3,5,1,3,4,4,5,3
204423_at,8,3,3,5,1,3,4,4,5,3
204424_s_at,2,10,8,3,9,7,5,6,4,10
204425_at,4,5,5,4,2,9,2,3,10,7
204426_at,8,3,8,3,1,3,5,4,4,3
204427_s_at,10,2,6,1,4,2,7,1,2,9
204428_s_at,8,3,3,5,1,3,4,4,5,3
204429_s_at,9,9,9,4,6,6,9,5,10,9
204430_s_at,9,9,9,4,8,6,9,9,10,1
204431_at,10,2,9,1,4,2,9,1,2,9
204432_at,10,2,6,1,6,2,7,5,2,9
204433_s_at,1,3,3,5,2,5,4,3,5,2
204434_at,10,2,6,1,4,2,7,1,2,9
204435_at,1,9,9,4,6,5,9,5,10,2
204436_at,10,2,6,1,4,2,7,1,2,9
204437_s_at,2,10,8,3,9,7,5,6,4,10
204438_at,2,10,8,3,6,7,7,5,4,10
204439_at,10,2,9,1,6,2,7,5,2,9
204440_at,1,9,9,4,8,5,9,5,10,2
204441_s_at,1,10,8,3,6,5,5,5,4,2
204442_x_at,1,9,9,4,6,5,9,5,10,2
204443_at,4,5,3,5,2,9,2,3,5,7
204444_at,2,10,8,3,9,7,5,6,4,10
204445_s_at,2,10,8,3,9,7,5,6,4,10
204446_s_at,1,3,3,5,2,5,4,3,5,2
204447_at,8,3,8,3,1,3,5,4,4,3
204448_s_at,4,5,5,5,2,9,2,3,5,7
204449_at,9,9,9,4,8,6,9,9,10,1
204450_x_at,10,2,6,1,4,2,7,1,2,9
204451_at,9,9,9,4,8,6,9,9,10,1
204452_s_at,10,2,6,1,4,2,7,1,2,9
204453_at,2,10,8,3,9,7,5,6,4,10
204454_at,4,5,3,5,2,9,4,3,5,7
204455_at,8,10,8,3,1,3,5,4,4,3
204456_s_at,2,10,8,3,9,7,5,6,4,10
204457_s_at,1,9,9,4,6,5,9,5,10,2
204458_at,4,9,5,4,8,9,9,3,10,1
204459_at,9,9,9,4,8,6,9,9,10,1
204460_s_at,10,2,6,1,4,2,7,1,2,9
204461_x_at,10,2,6,1,4,2,7,1,2,9
204462_s_at,2,10,8,3,6,7,5,6,4,10
204463_s_at,8,3,3,5,1,3,4,4,5,3
204464_s_at,1,9,9,4,8,5,9,9,10,2
204465_s_at,8,3,3,5,1,3,4,4,5,3
204466_s_at,1,9,9,4,6,5,9,5,10,2
204467_s_at,8,3,3,5,2,3,4,3,5,3
204468_s_at,9,9,9,4,8,6,9,9,10,1
204469_at,1,3,3,5,6,5,4,5,5,2
204470_at,10,2,6,1,4,2,7,1,2,9
204471_at,8,3,3,5,6,5,4,4,5,3
204472_at,8,3,3,5,2,5,4,3,5,3
204473_s_at,10,2,6,1,4,2,7,1,2,9
204474_at,9,9,9,4,8,6,9,9,10,1
204475_at,8,3,3,5,1,3,4,4,5,3
204476_s_at,1,10,8,3,6,5,5,5,4,2
204477_at,9,9,9,4,8,6,9,9,10,1
204478_s_at,8,3,3,5,1,3,4,4,5,3
204479_at,4,5,5,10,2,9,2,3,3,7
204480_s_at,1,2,6,1,6,5,7,5,2,2
204481_at,1,9,9,4,6,5,9,5,10,2
204482_at,2,10,6,3,9,7,7,6,2,10
204483_at,2,10,8,3,9,7,5,6,4,10
204484_at,9,9,9,4,2,6,9,3,10,1
204485_s_at,9,9,9,4,8,6,9,9,10,1
204486_at,8,3,3,5,2,3,2,3,5,3
204487_s_at,9,9,9,4,8,6,9,9,10,1
204488_at,1,3,3,5,6,5,4,5,5,2
204489_s_at,10,2,6,1,4,2,7,1,2,9
204490_s_at,10,2,6,1,4,2,7,1,2,9
204491_at,10,2,6,1,4,2,7,1,2,9
204492_at,10,2,6,1,4,2,7,1,2,9
204493_at,4,5,5,4,8,9,2,9,10,1
204494_s_at,1,3,3,5,6,5,4,5,5,2
204495_s_at,8,3,3,5,1,3,4,4,5,3
204496_at,4,5,5,10,10,9,2,10,3,7
204497_at,8,3,3,5,2,3,4,3,5,3
204498_s_at,1,3,3,5,6,5,4,5,5,2
204499_at,1,9,9,1,6,5,7,5,2,2
204500_s_at,8,3,3,5,1,3,4,4,5,3
204501_at,2,3,8,3,6,7,5,4,4,10
204502_at,8,3,8,3,1,3,5,4,4,3
204503_at,8,3,3,5,1,3,4,4,5,3
204504_s_at,10,2,9,1,4,2,9,1,2,9
204505_s_at,8,3,8,5,1,3,5,4,4,3
204506_at,2,10,8,3,9,7,5,6,4,10
204507_s_at,9,9,9,4,2,6,9,3,10,1
204508_s_at,9,9,9,4,8,6,9,9,10,1
204509_at,2,10,8,3,9,7,5,6,4,10
204510_at,10,2,6,1,4,2,7,1,2,9
204511_at,9,9,9,4,8,6,9,9,10,1
204512_at,10,2,6,1,4,2,7,1,2,9
204513_s_at,9,9,9,4,8,6,9,9,10,1
204514_at,2,10,8,3,9,7,5,6,4,10
204515_at,10,2,6,1,4,2,7,1,2,9
204516_at,10,2,6,1,6,2,7,5,2,9
204517_at,8,3,8,3,1,3,5,4,4,3
204518_s_at,1,3,3,5,6,5,4,5,5,2
204519_s_at,2,10,8,3,9,7,5,6,4,10
204520_x_at,1,9,9,4,2,5,9,3,10,2
204521_at,9,9,9,4,8,6,9,9,10,1
204522_at,8,3,3,5,1,3,4,4,5,3
204523_at,2,10,8,3,9,7,5,6,4,10
204524_at,8,3,3,5,1,3,4,4,5,3
204525_at,9,9,9,4,8,6,9,9,10,1
204526_s_at,1,3,8,5,6,5,4,5,5,2
204527_at,4,5,5,4,2,9,2,3,10,7
204528_s_at,10,2,6,1,4,2,7,1,2,9
204529_s_at,8,3,3,5,1,3,4,4,5,3
204530_s_at,2,10,8,3,9,7,5,6,4,10
204531_s_at,9,9,9,4,8,6,9,9,10,1
204532_x_at,1,3,3,5,6,5,4,5,5,2
204533_at,2,10,8,3,9,7,5,6,4,10
204534_at,8,3,8,3,1,3,5,4,4,3
204535_s_at,10,2,6,1,4,2,7,1,2,9
204536_s_at,4,5,5,10,10,9,2,10,3,7
204537_s_at,1,3,8,5,6,5,4,5,5,2
204538_x_at,9,9,9,4,8,6,9,9,10,1
204539_s_at,1,10,8,3,6,5,4,5,4,2
204540_at,1,9,9,4,6,5,9,5,10,2
204541_at,2,10,8,3,9,7,5,6,4,10
204542_at,10,2,6,1,4,2,7,1,2,9
204543_at,10,2,6,1,4,2,7,1,2,9
204544_at,10,2,9,1,4,2,9,1,2,9
204545_at,1,10,8,1,6,5,7,5,4,2
204546_at,9,9,9,4,8,6,9,9,10,1
204547_at,10,2,6,1,4,2,7,1,2,9
204548_at,1,9,9,4,6,5,9,5,10,2
204549_at,2,10,8,3,9,7,5,6,4,10
204550_x_at,10,2,6,1,4,2,7,1,2,9
204551_s_at,4,5,5,10,2,9,2,3,3,7
204552_at,1,9,3,5,2,5,4,3,5,2
204553_x_at,2,10,8,3,1,3,5,4,4,10
204554_at,4,5,5,10,2,9,2,3,3,7
204555_s_at,10,2,6,1,4,2,7,1,2,9
204556_s_at,8,3,3,5,2,3,4,3,5,3
204557_s_at,8,3,8,3,1,3,4,4,4,3
204558_at,10,2,6,1,4,2,7,1,2,9
204559_s_at,9,9,9,4,8,6,9,9,10,1
204560_at,1,10,8,3,6,5,4,5,4,2
204561_x_at,9,9,9,4,8,6,9,9,10,1
204562_at,2,10,8,3,9,7,5,6,4,10
204563_at,9,9,9,4,8,6,9,9,10,1
204564_at,2,10,8,3,9,7,5,6,4,10
204565_at,10,2,6,1,4,2,7,1,2,9
204566_at,2,10,8,3,9,7,5,6,4,10
204567_s_at,1,3,3,5,6,5,4,5,5,2
204568_at,1,3,3,5,6,5,4,5,5,2
204569_at,1,10,8,3,6,5,5,5,4,2
204570_at,8,3,3,5,2,3,4,3,5,3
204571_x_at,9,9,9,4,8,6,9,9,10,1
204572_s_at,4,5,3,10,2,9,2,3,5,7
204573_at,1,3,3,5,6,5,4,5,5,2
204574_s_at,9,9,9,4,8,6,9,9,10,1
204575_s_at,10,2,6,1,4,2,7,1,2,9
204576_s_at,4,3,3,5,2,9,4,3,5,7
204577_s_at,1,9,3,5,6,5,4,5,5,2
204578_at,2,10,8,3,1,7,5,4,4,10
204579_at,10,2,9,1,4,2,9,1,2,9
204580_at,10,2,6,1,9,2,7,6,2,9
204581_at,8,3,3,5,1,3,4,4,5,3
204582_s_at,1,9,9,4,6,5,4,5,10,2
204583_x_at,1,3,3,5,6,5,4,5,5,2
204584_at,8,3,3,5,1,3,4,4,5,3
204585_s_at,1,9,9,4,6,5,4,5,10,2
204586_at,1,10,8,3,6,5,4,5,4,2
204587_at,9,9,9,4,8,6,9,9,10,1
204588_s_at,8,3,8,5,1,3,4,4,4,3
204589_at,9,9,9,4,8,6,9,9,10,1
204590_x_at,9,9,9,4,8,6,9,9,10,1
204591_at,2,10,6,3,9,7,5,6,4,10
204592_at,10,2,6,1,4,2,7,1,2,9
204593_s_at,1,3,3,5,6,5,4,5,5,2
204594_s_at,10,2,6,1,4,2,7,1,2,9
204595_s_at,8,3,3,5,1,3,4,4,5,3
204596_s_at,4,5,3,5,2,9,4,3,5,7
204597_x_at,1,3,3,5,6,5,4,5,5,2
204598_at,9,9,9,4,8,6,9,9,10,1
204599_s_at,9,9,9,4,8,6,9,9,10,1
204600_at,8,3,3,5,1,3,4,4,5,3
204601_at,9,9,9,4,8,6,9,9,10,1
204602_at,2,10,6,1,9,7,7,6,2,10
204603_at,10,2,6,1,4,2,7,1,2,9
204604_at,10,2,6,1,4,2,7,1,2,9
204605_at,1,3,3,5,2,5,4,3,5,2
204606_at,2,10,8,3,6,7,7,5,4,10
204607_at,1,3,3,5,6,5,4,5,5,2
204608_at,2,10,8,3,9,7,5,6,4,10
204609_at,1,10,8,3,6,5,5,5,4,2
204610_s_at,1,9,9,4,6,6,9,5,10,2
204611_s_at,1,3,3,5,2,5,4,3,5,2
204612_at,8,10,8,3,1,3,5,4,4,3
204613_at,1,9,9,4,6,5,4,5,10,2
204614_at,10,2,6,1,4,2,7,1,2,9
204615_x_at,8,3,3,5,1,3,4,4,5,3
204616_at,1,9,9,4,6,5,9,5,10,2
204617_s_at,1,9,9,4,6,5,4,5,10,2
204618_s_at,1,9,9,4,2,5,9,3,10,2
204619_s_at,8,3,8,3,1,3,5,4,4,3
204620_s_at,8,3,3,5,1,3,4,4,5,3
204621_s_at,4,5,5,10,2,9,2,3,3,7
204622_x_at,4,3,3,5,2,9,4,3,5,2
204623_at,2,10,8,3,6,7,5,5,4,10
204624_at,1,3,8,5,6,5,4,5,4,2
204625_s_at,4,5,5,10,2,9,2,3,3,7
204626_s_at,2,10,8,3,9,7,5,6,4,10
204627_s_at,1,10,8,3,6,5,7,5,4,2
204628_s_at,10,2,6,1,6,2,7,5,2,9
204629_at,10,2,6,1,4,2,7,1,2,9
204630_s_at,2,10,8,3,9,7,7,6,4,10
204631_at,8,3,3,5,1,5,4,4,5,3
204632_at,2,10,8,3,9,7,5,6,4,10
204633_s_at,9,9,9,4,8,6,9,9,10,1
204634_at,8,3,3,5,1,3,4,4,5,3
204635_at,1,3,3,5,2,5,4,3,5,2
204636_at,2,10,8,3,9,7,5,6,4,10
204637_at,2,10,8,3,9,7,5,6,4,10
204638_at,8,3,3,5,1,3,4,4,5,3
204639_at,2,10,8,3,9,7,5,6,4,10
204640_s_at,9,9,9,4,8,6,9,9,10,2
204641_at,2,10,8,3,9,7,5,6,4,10
204642_at,2,10,6,1,9,7,7,6,2,10
204643_s_at,8,3,8,3,1,3,5,4,4,3
204644_at,1,3,8,5,6,5,4,5,5,2
204645_at,10,2,9,1,4,2,9,1,2,9
204646_at,2,10,8,3,9,7,5,6,4,10
204647_at,1,10,8,3,6,5,7,5,4,2
204648_at,2,10,8,3,6,7,5,6,4,10
204649_at,1,3,3,5,6,5,4,5,5,2
204650_s_at,2,10,8,3,9,7,5,6,4,10
204651_at,2,10,8,3,6,7,5,5,4,10
204652_s_at,8,3,3,5,1,3,4,4,5,3
204653_at,10,2,6,1,4,2,7,1,2,9
204654_s_at,1,3,3,5,2,5,4,3,5,2
204655_at,10,2,6,1,4,2,7,1,2,9
204656_at,8,3,3,5,1,3,4,4,5,3
204657_s_at,1,3,3,5,6,5,4,5,5,2
204658_at,4,5,3,10,2,9,2,3,5,7
204659_s_at,10,2,6,1,4,2,7,1,2,9
204660_at,2,10,6,3,9,7,7,6,4,10
204661_at,2,10,8,3,9,7,7,6,4,10
204662_at,10,2,6,1,4,2,7,1,2,9
204663_at,1,3,3,5,2,5,4,3,5,2
204664_at,8,3,8,3,1,3,5,4,4,3
204665_at,1,10,6,1,6,5,7,5,2,2
204666_s_at,4,5,5,4,8,9,2,9,3,7
204667_at,2,10,8,3,9,7,5,6,4,10
204668_at,2,10,6,1,9,7,7,6,2,10
204669_s_at,2,10,8,3,9,7,5,6,4,10
204670_x_at,8,3,3,5,1,3,4,4,5,3
204671_s_at,1,3,3,5,6,5,4,5,5,2
204672_s_at,8,3,3,5,2,3,4,3,5,3
204673_at,8,3,3,5,1,3,4,4,5,3
204674_at,8,3,3,5,1,3,4,4,5,3
204675_at,8,3,3,5,2,3,4,3,5,3
204676_at,8,3,3,5,1,3,4,4,5,3
204677_at,2,10,8,3,9,7,5,6,4,10
204678_s_at,2,10,8,3,9,7,7,6,4,10
204679_at,2,10,8,3,9,7,5,6,4,10
204680_s_at,1,9,9,4,8,6,9,9,10,2
204681_s_at,3,7,1,2,7,10,8,2,1,5
204682_at,8,3,3,5,2,3,4,3,5,3
204683_at,1,3,3,5,6,5,4,5,5,2
204684_at,10,2,6,1,4,2,7,1,2,9
204685_s_at,8,3,3,5,1,5,4,4,5,3
204686_at,2,10,8,3,9,7,5,6,4,10
204687_at,1,9,3,5,2,5,4,3,5,2
204688_at,2,10,8,3,9,7,5,6,4,10
204689_at,9,9,9,4,8,6,9,9,10,1
204690_at,2,10,8,3,6,7,5,5,4,10
204691_x_at,4,5,5,10,2,9,2,3,3,7
204692_at,1,3,3,5,6,5,4,5,5,2
204693_at,9,9,9,4,8,6,9,9,10,1
204694_at,2,10,8,3,9,7,5,6,4,10
204695_at,1,9,3,5,6,5,4,5,5,2
204696_s_at,9,9,9,4,8,6,9,9,10,1
204697_s_at,8,3,8,3,1,3,5,4,4,3
204698_at,8,3,3,5,2,5,4,3,5,3
204699_s_at,8,3,3,5,1,3,4,4,5,3
204700_x_at,10,2,6,1,4,2,7,1,2,9
204701_s_at,1,9,9,4,6,5,4,5,10,2
204702_s_at,9,9,9,4,8,6,9,9,10,1
204703_at,9,9,9,4,8,6,9,9,10,1
204704_s_at,1,9,9,4,8,6,9,9,10,2
204705_x_at,8,3,3,5,1,3,4,4,5,3
204706_at,9,9,9,4,8,6,9,9,10,1
204707_s_at,8,3,3,5,2,5,4,3,5,3
204708_at,2,10,8,3,9,7,5,6,4,10
204709_s_at,10,2,6,1,4,2,7,1,2,9
204710_s_at,9,9,9,4,8,6,9,9,10,1
204711_at,1,9,9,4,6,5,9,5,10,2
204712_at,10,2,6,1,4,2,7,1,2,9
204713_s_at,2,10,8,3,6,7,5,5,4,10
204714_s_at,9,9,9,4,8,6,9,9,10,1
204715_at,10,2,6,1,4,2,7,1,2,9
204716_at,1,9,9,4,8,5,9,9,10,2
204717_s_at,9,9,9,4,8,6,9,9,10,1
204718_at,10,2,6,1,4,2,7,1,2,9
204719_at,2,10,8,3,9,7,5,6,4,10
204720_s_at,10,2,6,1,4,2,7,1,2,9
204721_s_at,4,5,5,4,8,9,2,3,10,7
204722_at,4,5,5,10,2,9,2,3,3,7
204723_at,2,10,8,3,1,7,5,4,4,10
204724_s_at,2,10,8,3,9,7,5,6,4,10
204725_s_at,10,2,9,1,4,2,9,1,10,9
204726_at,10,2,6,1,4,2,7,1,2,9
204727_at,1,3,3,5,6,5,4,5,5,2
204728_s_at,2,10,8,3,9,7,5,6,4,10
204729_s_at,2,10,8,3,9,7,5,6,4,10
204730_at,2,10,8,3,9,7,5,6,4,10
204731_at,1,3,3,5,6,5,4,5,5,2
204732_s_at,2,10,8,3,9,7,5,6,4,10
204733_at,8,3,8,3,6,5,4,5,4,2
204734_at,8,3,3,5,1,3,4,4,5,3
204735_at,10,2,6,1,4,2,7,1,2,9
204736_s_at,2,10,6,1,9,7,7,6,2,10
204737_s_at,10,2,6,1,4,2,7,1,2,9
204738_s_at,2,10,8,3,9,7,5,6,4,10
204739_at,2,10,8,3,6,7,5,5,4,10
204740_at,1,9,9,4,6,5,9,5,10,2
204741_at,10,2,6,1,4,2,7,1,2,9
204742_s_at,10,2,6,1,4,2,7,1,2,9
204743_at,2,10,8,3,9,7,5,6,4,10
204744_s_at,2,10,8,3,9,7,5,6,4,10
204745_x_at,1,3,3,5,6,5,4,5,5,2
