1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
210837_s_at,17,12,3,6,4,10,18,2,15,20,11,15,18,16,10,1,7,11,8,17
210838_s_at,20,12,8,6,19,1,18,2,5,20,11,2,1,12,10,6,7,11,8,17
210839_s_at,20,1,15,16,12,1,6,2,12,17,18,10,1,12,16,18,8,4,18,11
210840_s_at,5,12,11,12,3,5,18,1,2,20,11,7,16,17,10,10,7,11,8,4
210841_s_at,20,1,8,17,19,1,6,2,5,17,4,2,1,12,3,6,8,19,7,7
210842_at,11,15,6,11,20,8,19,3,3,3,5,13,7,5,17,8,12,3,11,13
210843_s_at,18,17,1,18,8,18,14,18,1,10,7,17,7,5,13,16,18,3,10,9
210844_x_at,4,5,19,4,6,17,7,14,16,15,14,19,11,19,1,17,20,6,20,5
210845_s_at,13,15,11,12,20,8,19,1,3,7,5,13,9,17,18,4,12,2,9,4
210846_x_at,5,12,11,12,3,5,18,1,2,20,11,7,16,17,8,10,7,2,8,4
210847_x_at,19,5,19,4,15,17,2,14,16,15,14,19,11,19,20,3,20,6,19,5
210848_at,5,20,4,14,17,11,5,5,2,11,2,8,8,14,1,17,19,12,12,12
210849_s_at,17,12,3,12,3,5,18,1,2,20,11,7,16,16,10,10,7,11,8,17
210850_s_at,17,2,3,6,4,10,7,5,15,11,6,15,18,16,10,1,3,11,20,17
210852_s_at,20,1,15,16,12,1,6,13,12,17,18,10,1,12,3,18,8,17,18,11
210853_at,11,15,6,11,20,8,19,3,3,3,5,13,7,5,17,8,12,3,11,13
210854_x_at,11,17,6,18,8,18,14,3,1,3,7,17,7,5,17,8,18,3,11,9
210855_at,20,1,8,16,19,1,6,2,12,17,4,10,1,12,3,6,8,19,7,11
210858_x_at,4,5,18,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,14,5
210859_x_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,13,16,18,3,11,9
210861_s_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,13,16,18,3,10,9
210862_s_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,13,16,18,3,10,9
210864_x_at,5,20,4,12,3,5,5,1,2,14,2,7,16,17,8,10,19,12,12,4
210865_at,19,19,1,19,15,13,2,10,13,10,12,18,3,3,13,16,11,20,10,8
210866_s_at,20,12,8,6,19,1,18,2,5,20,11,2,1,12,10,6,7,11,8,17
210867_at,17,2,19,14,17,11,7,5,16,11,6,8,11,19,1,17,3,6,20,12
210868_s_at,20,1,15,16,12,1,6,2,12,17,18,10,1,12,3,6,8,19,18,11
210869_s_at,5,12,4,12,3,5,18,1,2,14,11,7,16,17,8,10,7,12,8,4
210870_s_at,10,1,15,16,12,19,6,13,12,17,16,10,14,13,16,18,8,17,18,11
210871_x_at,19,2,19,14,17,11,7,5,16,11,6,8,11,19,1,17,3,6,20,12
210872_x_at,18,17,1,18,8,18,14,18,1,10,7,17,7,5,13,16,18,3,10,9
210873_x_at,20,1,8,16,19,1,6,2,12,17,4,10,1,12,3,6,8,19,7,11
210874_s_at,17,8,3,6,4,10,10,5,15,16,6,15,18,16,1,1,3,11,20,6
210875_s_at,20,1,8,17,19,1,6,2,5,17,4,2,1,12,3,6,8,19,7,11
210876_at,17,2,3,14,17,11,7,5,2,11,6,8,8,16,1,17,3,12,20,12
210878_s_at,4,5,18,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,14,5
210879_s_at,19,19,19,14,17,11,2,10,13,10,12,18,8,14,20,17,11,20,19,8
210880_s_at,11,15,11,11,20,8,19,3,3,7,5,13,9,18,18,4,12,2,9,13
210881_s_at,19,19,1,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,10,8
210882_s_at,5,20,4,12,3,5,5,1,2,14,2,7,8,14,8,10,19,12,12,4
210883_x_at,17,8,3,6,4,10,10,4,15,16,18,15,18,16,16,1,3,4,18,6
210884_s_at,13,12,8,12,3,5,18,2,5,20,11,7,16,17,10,6,7,11,8,17
210885_s_at,17,12,3,6,4,10,10,5,15,20,6,15,18,16,10,1,3,11,8,17
210886_x_at,19,19,19,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,19,8
210887_s_at,19,2,19,14,17,11,7,5,16,11,14,8,8,19,1,17,3,6,20,12
210888_s_at,4,2,18,4,6,10,7,5,16,11,6,19,18,16,1,17,3,6,20,6
210889_s_at,17,8,3,6,4,10,10,5,15,20,6,15,18,16,10,1,3,11,20,17
210890_x_at,17,12,3,6,4,10,18,5,15,20,6,7,18,16,10,10,3,11,8,17
210891_s_at,18,19,1,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,10,8
210892_s_at,16,8,18,13,6,2,10,4,17,16,1,15,13,11,16,9,6,4,18,6
210893_at,4,5,18,4,6,17,11,14,17,15,1,19,11,19,4,9,20,6,14,5
210894_s_at,11,20,6,18,8,18,5,18,1,14,7,17,7,5,8,8,19,3,11,9
210895_s_at,20,1,15,16,12,1,6,2,12,17,18,10,1,12,3,6,8,19,7,11
210896_s_at,19,19,1,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,19,8
210904_s_at,4,8,18,4,6,17,10,4,17,16,6,19,11,19,4,9,3,6,20,6
210905_x_at,17,8,3,6,4,10,10,4,15,16,6,15,18,16,16,1,6,4,20,6
210906_x_at,17,12,3,12,3,5,18,1,15,20,11,7,16,17,10,10,7,11,8,17
210907_s_at,5,20,4,14,17,11,5,5,2,14,2,8,8,14,8,17,19,12,12,12
210908_s_at,5,2,4,14,17,11,7,5,2,11,6,8,8,14,1,10,3,12,12,12
210909_x_at,5,20,4,12,3,5,5,1,2,14,2,7,16,17,8,10,19,12,12,4
210910_s_at,20,1,8,16,19,1,6,2,12,17,18,10,1,12,3,6,8,19,7,11
210911_at,20,1,8,16,19,1,6,2,12,17,4,10,1,12,3,6,8,19,7,11
210912_x_at,13,12,8,17,19,5,18,1,5,20,11,2,16,17,10,6,7,19,8,7
210913_at,17,2,3,6,4,10,7,5,15,11,6,15,18,16,1,1,3,6,20,6
210914_at,19,2,4,14,17,11,7,5,2,11,2,8,8,14,1,17,19,12,12,12
210915_x_at,19,19,19,19,15,13,2,10,16,10,12,18,3,3,20,3,11,20,19,8
210916_s_at,4,5,19,4,6,17,11,14,16,15,14,19,11,19,20,3,20,6,19,5
210917_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,13,16,18,3,11,9
210918_at,17,12,3,6,4,10,18,5,15,20,6,15,18,16,10,1,3,11,8,17
210919_at,17,2,3,14,17,11,7,5,2,11,6,8,18,16,1,10,3,11,20,12
210920_x_at,19,19,1,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,19,8
210921_at,17,2,3,6,4,10,7,5,15,11,6,15,18,16,1,1,3,11,20,12
210922_at,13,12,11,12,3,5,18,1,5,7,11,7,16,17,18,10,7,2,9,4
210923_at,11,15,11,11,20,8,19,3,3,7,5,13,9,18,18,8,12,2,9,13
210924_at,17,12,3,6,4,10,10,2,15,20,18,15,18,16,10,1,8,11,8,17
210925_at,20,12,8,17,19,1,18,2,5,20,11,2,1,12,10,6,7,19,8,17
210926_at,18,17,1,18,8,18,14,18,13,10,12,17,3,3,13,16,18,20,10,9
210927_x_at,5,2,4,14,17,11,7,5,2,11,2,8,8,14,1,17,19,12,12,12
210928_at,18,20,4,18,8,18,5,18,2,14,2,17,8,14,13,16,19,12,12,9
210929_s_at,16,8,15,13,12,2,10,4,17,16,18,15,13,11,16,1,6,4,18,6
210930_s_at,13,15,11,11,20,8,19,3,3,7,5,13,9,18,18,4,12,2,9,13
210931_at,5,20,4,12,3,5,5,1,2,14,2,7,16,17,8,10,19,12,12,4
210932_s_at,5,20,4,12,3,5,18,1,2,14,2,7,16,17,8,10,19,12,12,4
210933_s_at,4,5,18,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,14,5
210934_at,13,13,11,17,19,9,20,16,5,7,4,2,9,18,18,4,17,2,9,7
210935_s_at,17,8,3,6,4,10,10,4,15,16,18,15,18,16,16,1,3,11,18,17
210936_at,13,12,8,12,3,5,18,1,5,20,11,7,16,17,10,10,7,11,8,17
210937_s_at,16,8,15,6,4,10,10,4,15,16,18,15,13,11,16,1,6,4,18,6
210938_at,11,15,6,11,20,8,19,3,3,14,5,13,7,5,17,8,12,3,11,4
210939_s_at,4,5,18,4,6,17,11,14,17,15,14,19,11,19,4,9,20,6,14,5
210940_s_at,19,2,19,4,17,17,7,14,16,11,14,8,11,19,1,17,20,6,20,12
210941_at,20,1,15,16,4,1,6,2,12,17,18,15,1,12,10,1,8,11,18,17
210942_s_at,17,8,3,6,4,10,10,4,15,16,18,15,18,16,16,1,6,4,18,6
210943_s_at,20,12,8,16,19,1,6,2,5,20,18,2,1,12,3,6,8,19,7,17
210944_s_at,19,19,19,14,17,11,2,10,13,11,12,8,8,14,20,17,11,20,19,12
210945_at,13,13,11,17,19,9,20,16,5,7,11,2,16,17,18,4,7,2,9,7
210946_at,5,20,4,18,8,18,5,18,2,14,2,17,8,14,8,16,19,12,12,9
210947_s_at,17,2,3,14,17,11,7,5,15,11,6,8,8,16,1,17,3,12,20,12
210948_s_at,17,12,3,6,4,10,18,2,15,20,11,15,18,16,10,1,7,11,8,17
210949_s_at,5,12,3,12,3,5,18,1,2,20,11,7,16,17,10,10,7,11,8,17
210950_s_at,5,20,4,14,17,11,5,5,2,14,2,8,8,14,8,17,19,12,12,12
210951_x_at,20,1,15,16,12,1,10,2,12,16,18,15,13,11,16,1,8,4,18,11
210952_at,13,15,11,11,20,8,19,3,3,7,5,13,9,18,18,4,12,2,9,13
210953_at,17,8,15,6,4,10,10,2,15,16,18,15,18,16,16,1,8,4,18,17
210954_s_at,13,12,11,12,3,5,18,1,2,14,11,7,16,17,8,10,7,2,9,4
210955_at,19,2,19,14,17,11,7,5,16,11,6,8,8,14,1,17,3,6,20,12
210956_at,5,20,4,12,3,5,5,1,2,14,2,7,16,17,8,10,19,12,12,4
210957_s_at,13,13,11,12,3,5,20,1,5,7,11,7,16,17,18,4,7,2,9,7
210958_s_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,13,16,18,3,10,9
210959_s_at,13,13,11,17,19,9,20,16,5,7,4,2,9,18,18,4,17,2,9,7
210960_at,5,20,4,12,3,5,5,1,2,14,2,7,16,17,8,10,19,12,12,4
210961_s_at,19,19,19,4,15,17,2,10,16,15,14,18,11,19,20,3,20,6,19,8
210962_s_at,16,16,10,13,18,2,9,4,14,5,1,12,13,11,16,18,6,10,17,1
210963_s_at,19,19,19,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,19,8
210964_s_at,20,1,8,16,19,1,6,2,12,17,18,10,1,12,3,6,8,19,7,11
210965_x_at,11,17,6,11,8,8,19,3,1,3,7,13,7,5,17,8,18,3,11,13
210966_x_at,13,13,8,17,19,9,20,16,5,20,4,2,1,12,3,6,17,19,7,7
210967_x_at,13,12,11,12,3,5,18,1,5,20,11,7,16,17,10,10,7,11,8,4
210968_s_at,4,2,19,4,6,17,7,14,16,11,14,19,11,19,1,17,20,6,19,5
210969_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,17,8,18,3,11,9
210970_s_at,18,17,1,18,8,18,14,18,1,10,7,17,3,3,13,16,18,3,10,9
210971_s_at,13,12,11,17,3,5,18,1,5,7,11,2,16,17,18,4,7,2,9,7
210972_x_at,18,20,6,18,8,18,5,18,1,14,2,17,7,5,13,16,18,3,12,9
210973_s_at,16,16,10,13,18,2,9,7,14,5,1,12,19,4,15,7,1,10,17,1
210974_s_at,19,19,1,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,19,8
210975_x_at,20,1,15,16,12,1,6,2,12,17,18,10,1,12,3,6,8,19,18,11
210976_s_at,20,1,15,16,12,1,6,2,12,17,18,10,1,12,3,6,8,19,18,11
210977_s_at,13,13,8,17,19,9,20,16,5,20,4,2,1,12,3,6,17,19,7,7
210978_s_at,5,20,4,14,17,11,5,5,2,11,2,8,8,14,1,17,19,12,12,12
210979_at,16,8,18,13,6,2,10,4,17,16,1,15,13,11,16,9,6,4,14,6
210980_s_at,17,12,3,6,4,10,10,5,15,20,6,15,18,16,10,1,3,11,8,17
210981_s_at,17,12,3,6,4,10,10,5,15,20,6,15,18,16,10,1,3,11,20,17
210982_s_at,17,2,3,14,17,11,7,5,15,11,6,8,18,16,1,17,3,11,20,12
210983_s_at,4,2,18,4,6,10,7,5,16,11,6,19,18,16,1,17,3,6,20,6
210984_x_at,11,15,11,11,20,8,19,3,3,7,5,13,9,18,17,8,12,2,9,13
210985_s_at,17,12,3,12,3,5,18,1,2,20,11,7,18,16,10,10,7,11,8,17
210986_s_at,20,1,8,16,19,1,6,2,12,17,4,10,1,12,3,6,8,19,7,11
210987_x_at,17,12,3,6,4,10,18,2,15,20,11,15,18,16,10,1,7,11,8,17
210988_s_at,20,13,8,17,19,9,20,2,5,20,4,2,1,12,3,6,17,19,7,7
210989_at,13,15,11,12,3,5,18,1,3,7,11,7,16,17,18,10,7,2,9,4
210990_s_at,17,12,3,6,4,10,18,5,15,20,6,15,18,16,10,1,3,11,20,17
210991_s_at,20,1,8,16,19,1,6,2,12,17,4,10,1,12,3,6,8,19,7,11
210992_x_at,16,1,15,16,12,2,10,4,12,16,18,10,13,11,16,18,6,4,18,11
210993_s_at,16,8,18,13,6,2,10,4,17,16,1,19,13,11,16,9,6,4,14,6
210994_x_at,17,8,3,6,4,10,10,2,15,16,18,15,18,16,16,1,3,11,18,17
210995_s_at,13,13,8,17,19,9,18,2,5,20,11,2,1,12,10,6,7,19,7,7
210996_s_at,5,20,4,12,3,5,5,1,2,14,2,7,16,17,8,10,19,12,12,4
210997_at,18,19,1,19,15,13,2,10,13,10,12,18,3,3,13,16,11,20,10,8
210998_s_at,17,2,3,6,4,10,7,5,15,11,6,15,18,16,10,1,3,11,20,17
210999_s_at,19,19,19,14,17,11,2,10,13,10,12,8,8,14,1,17,11,20,19,12
211000_s_at,13,15,11,11,20,9,20,16,3,7,5,13,9,18,18,4,12,2,9,13
211001_at,16,8,18,13,4,2,10,4,17,16,1,15,13,11,16,1,6,4,18,6
211002_s_at,5,20,4,12,3,5,5,1,2,14,2,7,16,17,8,10,19,12,12,4
211003_x_at,5,20,4,18,8,18,5,18,1,14,2,17,7,5,8,16,19,3,12,4
211004_s_at,11,17,6,18,8,18,14,18,1,3,7,17,7,5,17,8,18,3,11,9
211005_at,17,2,19,14,17,11,7,5,16,11,6,8,18,16,1,17,3,6,20,12
211006_s_at,19,2,19,14,17,11,7,10,16,11,12,8,8,14,1,17,11,20,19,12
211008_s_at,17,12,3,6,4,10,10,2,15,20,18,15,18,16,10,1,7,11,8,17
211009_s_at,20,1,15,16,12,1,6,2,12,17,18,10,1,12,16,18,8,4,18,11
211010_s_at,19,2,19,14,17,11,7,5,16,11,6,8,8,14,1,17,3,6,20,12
211011_at,19,19,19,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,19,8
211012_s_at,5,20,6,18,8,18,5,18,2,14,2,17,7,5,8,8,19,3,12,4
211013_x_at,16,8,15,13,12,2,10,4,17,16,1,12,13,11,16,9,6,4,18,6
211014_s_at,11,15,11,11,20,8,19,3,3,7,5,13,9,18,18,4,12,2,9,13
211015_s_at,16,5,18,13,6,2,11,4,17,16,1,19,13,11,4,9,6,4,14,6
211016_x_at,16,8,3,6,4,10,10,4,15,16,6,15,18,11,16,1,6,4,18,6
211017_s_at,11,17,6,18,8,18,14,18,1,3,7,17,7,5,17,8,18,3,11,9
211018_at,19,2,19,14,17,11,7,5,16,11,6,8,8,14,1,17,3,12,20,12
211019_s_at,17,8,3,6,4,10,10,5,15,20,6,15,18,16,10,1,3,11,20,17
211020_at,13,13,8,17,19,9,20,16,5,7,4,2,1,12,18,4,17,19,7,7
211021_s_at,17,8,18,6,4,10,10,4,15,16,6,15,18,16,16,1,3,4,20,6
211022_s_at,5,20,4,14,17,11,5,18,2,14,2,17,8,14,8,16,19,12,12,9
211023_at,4,5,19,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,14,5
211024_s_at,19,19,19,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,19,8
211025_x_at,19,2,19,14,17,11,7,5,16,11,14,8,11,19,1,17,3,6,20,12
211026_s_at,18,20,4,18,8,18,5,18,2,14,2,17,8,14,13,16,19,12,12,9
211027_s_at,18,17,6,18,8,18,14,18,1,14,7,17,7,5,8,16,18,3,11,9
211028_s_at,18,17,1,18,8,18,14,18,1,10,7,17,7,5,13,16,18,3,10,9
211029_x_at,5,20,4,14,17,11,5,5,2,14,2,8,8,14,8,17,19,12,12,12
211030_s_at,20,1,8,16,19,1,6,2,12,17,4,10,1,12,3,6,8,19,7,11
211031_s_at,5,20,6,18,8,18,5,18,1,14,2,17,7,5,8,8,19,3,12,9
211032_at,20,1,8,16,19,1,6,2,12,17,4,10,1,12,3,6,8,19,7,11
211033_s_at,18,19,1,14,17,11,5,18,13,10,12,8,8,14,13,16,11,20,10,9
211034_s_at,11,17,6,18,8,8,14,3,1,3,7,17,7,5,17,8,18,3,11,13
211036_x_at,19,5,19,4,15,17,2,14,16,15,14,18,11,19,20,3,20,6,19,5
211037_s_at,19,20,1,14,17,11,5,18,13,10,12,8,8,14,13,16,19,12,12,12
211038_s_at,17,8,3,6,4,10,10,5,15,16,6,15,18,16,1,1,3,11,20,6
211039_at,19,2,19,14,17,11,7,10,13,11,12,8,8,14,1,17,11,20,19,12
211040_x_at,11,15,11,11,20,8,19,3,3,7,5,13,9,17,17,8,12,2,9,13
211042_x_at,5,20,4,14,17,11,5,5,2,11,2,8,8,14,1,17,19,12,12,12
211043_s_at,13,15,11,11,20,8,19,16,3,7,5,13,9,18,18,4,12,2,9,13
211044_at,11,17,6,18,8,18,14,3,1,3,7,17,7,5,17,8,18,3,11,9
211045_s_at,20,13,8,17,19,1,6,16,5,17,4,2,1,12,3,6,17,19,7,7
211046_at,18,20,1,18,8,18,5,18,13,10,12,17,8,14,13,16,19,12,10,9
211047_x_at,18,19,1,19,15,13,2,10,13,10,12,18,3,3,13,16,11,20,10,8
211048_s_at,5,20,4,12,3,5,5,1,2,14,2,7,16,17,8,10,19,12,12,4
211049_at,11,20,6,12,8,8,19,3,3,14,2,17,7,5,8,8,12,3,11,4
211050_x_at,13,13,11,17,20,9,20,16,5,7,5,2,9,18,18,4,17,2,9,7
211051_s_at,13,13,11,17,20,9,20,16,5,7,5,2,9,18,18,4,17,2,9,7
211052_s_at,17,8,3,6,4,10,10,2,15,20,18,15,18,16,16,1,8,11,18,17
211053_at,5,15,11,12,3,5,19,1,3,14,5,7,16,17,8,10,12,2,9,4
211054_at,13,15,11,12,3,5,19,1,3,14,5,7,16,17,8,10,12,2,9,4
211055_s_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,13,16,18,3,11,9
211056_s_at,19,19,19,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,19,8
211057_at,5,20,4,18,8,18,5,18,1,14,2,17,7,5,8,16,19,3,12,4
211058_x_at,17,12,3,6,4,10,18,2,15,20,6,15,18,16,10,1,3,11,8,17
211059_s_at,20,12,3,6,4,5,18,2,5,20,11,7,1,12,10,6,7,11,8,17
211060_x_at,16,8,18,13,6,2,11,4,17,16,1,19,13,11,4,9,6,4,14,6
211061_s_at,17,12,3,6,4,5,18,1,15,20,11,7,18,16,10,10,7,11,8,17
211062_s_at,17,2,3,6,4,10,7,5,15,11,6,15,18,16,1,1,3,6,20,6
211063_s_at,17,12,3,6,4,10,10,5,15,20,6,15,18,16,10,1,3,11,8,17
211064_at,11,15,11,11,20,8,19,3,3,7,5,13,9,18,17,8,12,2,9,13
211065_x_at,13,13,8,17,19,9,20,16,5,7,4,2,9,18,18,4,17,19,7,7
211066_x_at,11,17,6,18,8,18,19,18,1,3,7,17,7,5,17,8,18,3,11,9
211067_s_at,13,13,11,17,19,9,20,16,5,7,11,2,9,18,18,4,17,2,9,7
211068_x_at,17,8,15,6,4,10,10,2,15,16,18,15,18,16,16,1,8,4,18,17
211069_s_at,20,1,8,17,19,1,6,2,5,17,4,2,1,12,3,6,8,19,7,17
211070_x_at,11,15,6,11,20,8,19,3,3,3,5,13,7,5,17,8,12,3,11,13
211071_s_at,4,5,19,4,6,17,11,14,16,15,14,19,11,19,20,3,20,6,19,5
211072_x_at,11,15,6,11,20,8,19,3,3,3,5,13,7,5,17,8,12,2,11,13
211073_x_at,18,17,1,18,8,18,14,18,1,10,7,17,3,3,13,16,18,3,10,9
211074_at,5,20,4,18,8,18,5,18,2,14,2,17,8,14,8,16,19,12,12,4
211075_s_at,19,2,19,14,17,11,7,5,16,11,14,8,8,14,1,17,11,6,19,12
211076_x_at,13,13,8,17,19,9,20,16,5,7,4,2,9,18,18,4,17,19,7,7
211077_s_at,5,20,4,14,17,11,5,18,2,14,2,8,8,14,8,16,19,12,12,12
211078_s_at,20,1,15,16,12,1,6,2,12,17,18,10,13,11,16,18,8,4,18,11
211079_s_at,17,2,4,14,17,11,7,5,2,11,6,8,8,14,1,17,3,12,20,12
211080_s_at,19,19,19,19,15,13,2,10,16,15,14,18,3,3,20,3,11,20,19,8
211081_s_at,16,8,18,13,6,2,10,4,17,16,1,19,13,11,4,9,6,4,14,6
211082_x_at,17,12,3,12,3,5,18,1,15,20,11,7,16,17,10,10,7,11,8,17
211083_s_at,11,15,6,11,20,8,19,3,3,3,5,13,7,5,17,8,12,3,11,13
211084_x_at,11,15,6,11,20,8,19,3,3,3,5,13,7,5,17,8,12,2,11,13
211085_s_at,20,1,15,16,12,1,6,2,12,17,18,10,1,12,3,6,8,19,7,11
211086_x_at,13,12,11,12,3,5,18,1,5,20,11,7,16,17,10,10,7,2,8,4
211087_x_at,20,13,8,17,19,9,20,16,5,17,4,2,1,12,3,6,17,19,7,7
211088_s_at,4,5,18,4,6,17,11,14,17,15,14,19,11,19,4,9,20,6,14,5
211089_s_at,5,20,4,14,17,11,5,18,2,14,2,17,8,14,8,16,19,12,12,4
211090_s_at,13,13,11,17,20,9,20,16,5,7,5,2,9,18,18,4,17,2,9,7
211091_s_at,11,15,6,11,20,8,19,3,3,3,5,13,7,5,17,8,12,2,11,13
211092_s_at,19,2,19,14,17,11,7,5,16,11,6,8,8,14,1,17,3,6,20,12
211093_at,5,12,4,12,3,5,18,1,2,14,11,7,16,17,8,10,7,12,8,4
211094_s_at,17,12,3,6,4,10,7,5,15,11,6,15,18,16,10,1,3,11,20,17
211095_at,17,12,3,12,3,5,18,1,15,20,11,7,16,17,10,10,7,11,8,17
211096_at,20,1,3,16,4,1,6,2,12,20,18,15,1,12,10,6,8,11,18,17
211097_s_at,5,20,4,18,8,18,5,18,2,14,2,17,8,14,8,16,19,12,12,4
211098_x_at,20,1,8,16,19,1,6,2,12,17,4,10,1,12,3,6,8,19,7,11
211099_s_at,4,5,18,4,6,17,11,14,17,15,1,19,11,19,4,9,20,6,14,5
211100_x_at,4,2,19,4,6,17,7,5,16,11,6,19,11,19,1,17,3,6,20,12
211101_x_at,5,20,4,18,8,18,5,18,2,14,2,17,7,5,8,10,19,12,12,4
211102_s_at,11,15,11,11,20,8,19,3,3,7,5,13,9,18,18,8,12,2,9,13
211103_at,11,15,11,12,3,5,19,1,3,14,5,7,16,17,8,10,12,2,9,4
211104_s_at,17,12,3,6,4,10,10,2,15,20,18,15,18,16,10,1,3,11,18,17
211105_s_at,16,8,18,13,6,2,10,4,17,16,1,15,13,11,16,9,6,4,14,6
211106_at,18,20,4,18,8,18,5,18,1,14,2,17,8,14,13,16,19,12,12,9
211107_s_at,17,2,3,14,17,11,7,5,16,11,6,8,8,14,1,17,3,12,20,12
211108_s_at,11,15,11,12,3,8,19,1,3,14,5,13,16,17,8,10,12,2,9,4
211109_at,11,17,6,18,8,8,14,3,1,3,7,17,7,5,17,8,18,3,11,13
211110_s_at,4,5,19,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,19,5
211111_at,4,8,18,13,6,2,11,4,17,16,1,19,13,11,4,9,6,4,14,6
211112_at,5,20,4,14,17,11,5,5,2,14,2,8,8,14,8,17,19,12,12,12
211113_s_at,13,12,3,12,3,5,18,2,5,20,11,7,16,17,10,10,7,11,8,17
211114_x_at,16,8,18,6,4,10,10,4,15,16,6,15,13,11,16,1,6,4,18,6
211115_x_at,4,5,18,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,14,5
211116_at,19,2,19,14,17,11,7,5,16,11,14,8,11,19,1,17,3,6,20,12
211117_x_at,5,20,6,18,8,18,5,18,1,14,2,17,7,5,8,8,19,3,12,4
211118_x_at,17,2,18,6,4,10,7,5,15,11,6,15,18,16,1,17,3,6,20,6
211119_at,17,8,3,6,4,10,10,4,15,16,18,15,18,16,16,1,6,4,18,6
211120_x_at,13,13,11,17,19,9,20,16,5,7,4,2,9,18,18,4,17,2,9,7
211121_s_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,13,16,18,3,10,9
211122_s_at,5,12,3,12,3,5,18,1,2,20,11,7,16,17,10,10,7,11,8,4
211123_at,5,15,11,12,3,5,19,1,2,14,11,7,16,17,8,10,7,2,9,4
211124_s_at,13,13,8,17,19,9,20,16,5,7,4,2,1,18,18,4,17,19,7,7
211125_x_at,4,5,18,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,14,5
211126_s_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,13,16,18,3,11,9
211127_x_at,5,20,4,12,3,11,5,1,2,14,2,7,8,14,8,10,19,12,12,4
211128_at,5,2,4,14,17,11,7,5,2,11,2,8,8,14,1,17,19,12,12,12
211129_x_at,13,13,8,17,19,9,20,16,5,7,4,2,9,18,18,4,17,19,9,7
211130_x_at,17,2,3,6,6,10,7,5,15,11,6,15,18,16,1,17,3,6,20,12
211131_s_at,17,8,3,6,4,10,10,4,15,16,18,15,18,16,16,1,3,11,18,6
211132_at,18,19,1,19,15,13,2,10,13,10,12,18,3,3,13,3,11,20,10,8
211133_x_at,5,2,4,14,17,11,5,5,2,11,2,8,8,14,1,17,19,12,12,12
211135_x_at,20,12,3,6,3,5,18,2,5,20,11,7,1,12,10,6,7,11,8,17
211136_s_at,17,8,3,6,4,10,10,5,15,16,6,15,18,16,1,1,3,11,20,6
211137_s_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,17,8,18,3,11,9
211138_s_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,13,16,18,3,10,9
211139_s_at,4,5,18,4,6,17,11,14,17,15,14,19,11,19,4,9,20,6,14,5
211140_s_at,11,15,6,18,8,8,19,3,3,14,5,17,7,5,17,8,12,3,11,4
211141_s_at,5,12,4,12,3,5,18,1,2,14,11,7,16,17,8,10,7,12,8,4
211142_x_at,20,1,15,16,4,1,6,2,12,17,18,15,1,12,16,1,8,11,18,17
211143_x_at,4,5,19,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,19,5
211144_x_at,18,19,1,19,15,13,2,10,13,10,12,18,3,3,13,3,11,20,10,8
211145_x_at,17,12,3,12,3,5,18,1,2,20,11,7,16,17,10,10,7,11,8,17
211146_at,18,17,6,18,8,18,14,18,1,14,7,17,7,5,13,16,18,3,12,9
211147_s_at,18,17,1,18,8,18,14,18,1,3,7,17,7,5,13,16,18,3,10,9
211148_s_at,4,5,19,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,14,5
211149_at,4,5,18,4,6,17,11,14,17,15,1,19,11,19,4,9,20,6,14,5
211150_s_at,11,17,6,18,8,18,14,3,1,3,7,17,7,5,17,8,18,3,11,9
211151_x_at,19,2,19,4,17,17,7,14,16,15,14,8,11,19,20,17,20,6,19,12
211152_s_at,16,1,15,16,12,1,6,2,12,17,18,10,13,11,16,18,8,4,18,11
